time,x,y,z,gripper_deg,button,K_trans,K_rot,damping_ratio,K_fb,deadband,scale
9.0366,0.023490,0.042313,-0.031850,-3.99,0,150.0,10.0,1.00,0.500,0.400,3.00
9.0416,0.023501,0.042326,-0.031797,-3.95,0,150.0,10.0,1.00,0.500,0.400,3.00
9.0466,0.023506,0.042344,-0.031738,-3.90,0,150.0,10.0,1.00,0.500,0.400,3.00
9.0519,0.023515,0.042351,-0.031680,-3.86,0,150.0,10.0,1.00,0.500,0.400,3.00
9.0573,0.023524,0.042364,-0.031610,-3.81,0,150.0,10.0,1.00,0.500,0.400,3.00
9.0626,0.023531,0.042380,-0.031523,-3.77,0,150.0,10.0,1.00,0.500,0.400,3.00
9.0677,0.023543,0.042382,-0.031446,-3.73,0,150.0,10.0,1.00,0.500,0.400,3.00
9.0727,0.023551,0.042397,-0.031367,-3.70,0,150.0,10.0,1.00,0.500,0.400,3.00
9.0779,0.023558,0.042412,-0.031280,-3.65,0,150.0,10.0,1.00,0.500,0.400,3.00
9.0829,0.023573,0.042428,-0.031193,-3.61,0,150.0,10.0,1.00,0.500,0.400,3.00
9.0879,0.023590,0.042433,-0.031100,-3.57,0,150.0,10.0,1.00,0.500,0.400,3.00
9.0931,0.023604,0.042450,-0.031006,-3.52,0,150.0,10.0,1.00,0.500,0.400,3.00
9.0982,0.023627,0.042449,-0.030910,-3.48,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1032,0.023645,0.042454,-0.030825,-3.43,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1082,0.023667,0.042453,-0.030729,-3.38,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1134,0.023687,0.042447,-0.030629,-3.32,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1184,0.023704,0.042433,-0.030534,-3.27,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1234,0.023718,0.042414,-0.030426,-3.22,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1284,0.023737,0.042397,-0.030303,-3.17,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1337,0.023747,0.042379,-0.030170,-3.12,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1387,0.023762,0.042357,-0.030034,-3.06,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1437,0.023771,0.042339,-0.029902,-3.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1490,0.023788,0.042323,-0.029761,-2.97,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1564,0.023813,0.042292,-0.029525,-2.93,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1614,0.023838,0.042274,-0.029358,-2.92,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1666,0.023861,0.042256,-0.029174,-2.93,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1718,0.023897,0.042228,-0.029000,-2.94,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1767,0.023939,0.042200,-0.028820,-2.96,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1817,0.023989,0.042164,-0.028616,-2.98,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1869,0.024048,0.042118,-0.028398,-3.02,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1919,0.024110,0.042081,-0.028221,-3.05,0,150.0,10.0,1.00,0.500,0.400,3.00
9.1994,0.024192,0.042014,-0.027922,-3.08,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2047,0.024240,0.041966,-0.027695,-3.08,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2097,0.024290,0.041907,-0.027461,-3.06,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2146,0.024339,0.041856,-0.027206,-3.03,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2199,0.024389,0.041793,-0.026945,-3.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2249,0.024427,0.041741,-0.026681,-2.99,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2299,0.024481,0.041676,-0.026444,-2.98,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2359,0.024535,0.041621,-0.026154,-2.96,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2402,0.024583,0.041572,-0.025944,-2.95,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2451,0.024641,0.041516,-0.025679,-2.93,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2502,0.024699,0.041478,-0.025425,-2.93,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2554,0.024757,0.041436,-0.025142,-2.92,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2604,0.024820,0.041396,-0.024844,-2.92,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2654,0.024894,0.041356,-0.024563,-2.92,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2704,0.024973,0.041307,-0.024252,-2.92,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2757,0.025051,0.041254,-0.023912,-2.90,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2806,0.025132,0.041206,-0.023576,-2.89,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2858,0.025224,0.041156,-0.023230,-2.85,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2906,0.025301,0.041108,-0.022886,-2.82,0,150.0,10.0,1.00,0.500,0.400,3.00
9.2959,0.025394,0.041056,-0.022557,-2.76,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3009,0.025482,0.040997,-0.022215,-2.71,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3059,0.025564,0.040932,-0.021862,-2.63,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3109,0.025645,0.040866,-0.021508,-2.55,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3161,0.025733,0.040786,-0.021113,-2.46,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3211,0.025819,0.040714,-0.020765,-2.36,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3262,0.025894,0.040660,-0.020411,-2.25,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3312,0.025974,0.040596,-0.020034,-2.15,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3364,0.026067,0.040508,-0.019652,-2.03,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3414,0.026152,0.040426,-0.019266,-1.94,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3464,0.026251,0.040350,-0.018900,-1.86,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3516,0.026358,0.040259,-0.018500,-1.78,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3566,0.026432,0.040186,-0.018128,-1.72,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3617,0.026513,0.040114,-0.017757,-1.65,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3666,0.026591,0.040030,-0.017363,-1.59,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3719,0.026675,0.039932,-0.016987,-1.53,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3769,0.026756,0.039827,-0.016616,-1.45,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3819,0.026827,0.039716,-0.016216,-1.38,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3899,0.026928,0.039550,-0.015601,-1.24,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3946,0.026995,0.039440,-0.015254,-1.16,0,150.0,10.0,1.00,0.500,0.400,3.00
9.3996,0.027065,0.039318,-0.014908,-1.07,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4046,0.027118,0.039206,-0.014544,-0.98,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4096,0.027184,0.039081,-0.014222,-0.89,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4149,0.027228,0.038980,-0.013873,-0.80,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4234,0.027292,0.038808,-0.013394,-0.68,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4284,0.027329,0.038711,-0.013131,-0.63,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4337,0.027363,0.038603,-0.012846,-0.57,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4387,0.027395,0.038496,-0.012613,-0.52,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4436,0.027418,0.038401,-0.012385,-0.46,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4489,0.027442,0.038288,-0.012132,-0.41,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4539,0.027454,0.038189,-0.011929,-0.36,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4589,0.027458,0.038101,-0.011739,-0.33,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4639,0.027456,0.038011,-0.011558,-0.30,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4694,0.027435,0.037934,-0.011351,-0.28,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4742,0.027429,0.037856,-0.011169,-0.25,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4792,0.027420,0.037791,-0.010985,-0.24,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4844,0.027392,0.037746,-0.010771,-0.22,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4904,0.027371,0.037702,-0.010550,-0.21,0,150.0,10.0,1.00,0.500,0.400,3.00
9.4954,0.027360,0.037669,-0.010376,-0.20,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5007,0.027345,0.037643,-0.010181,-0.18,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5057,0.027327,0.037623,-0.009998,-0.17,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5107,0.027308,0.037615,-0.009821,-0.16,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5159,0.027298,0.037608,-0.009645,-0.15,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5209,0.027281,0.037614,-0.009460,-0.14,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5259,0.027262,0.037620,-0.009266,-0.12,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5312,0.027246,0.037633,-0.009077,-0.11,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5361,0.027241,0.037642,-0.008876,-0.09,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5414,0.027230,0.037651,-0.008660,-0.07,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5464,0.027218,0.037663,-0.008412,-0.05,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5533,0.027215,0.037666,-0.008135,-0.02,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5597,0.027204,0.037674,-0.007681,0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5653,0.027197,0.037686,-0.007360,0.00,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5699,0.027189,0.037696,-0.007063,0.00,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5787,0.027183,0.037709,-0.006490,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5837,0.027181,0.037716,-0.006152,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5896,0.027170,0.037726,-0.005692,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5947,0.027173,0.037737,-0.005323,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.5997,0.027167,0.037735,-0.004924,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6047,0.027172,0.037735,-0.004534,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6099,0.027166,0.037725,-0.004082,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6149,0.027162,0.037700,-0.003656,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6203,0.027138,0.037681,-0.003194,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6251,0.027134,0.037637,-0.002751,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6302,0.027106,0.037593,-0.002269,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6361,0.027099,0.037540,-0.001774,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6404,0.027083,0.037485,-0.001280,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6454,0.027069,0.037426,-0.000760,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6504,0.027063,0.037372,-0.000282,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6556,0.027028,0.037344,0.000251,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6606,0.027007,0.037297,0.000763,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6657,0.026987,0.037254,0.001255,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6707,0.026976,0.037212,0.001739,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6759,0.026974,0.037166,0.002234,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6809,0.026958,0.037118,0.002735,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6859,0.026936,0.037067,0.003205,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6909,0.026896,0.037009,0.003708,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.6962,0.026858,0.036951,0.004202,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7012,0.026826,0.036875,0.004642,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7064,0.026779,0.036793,0.005106,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7114,0.026743,0.036715,0.005529,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7164,0.026701,0.036630,0.005955,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7214,0.026681,0.036556,0.006321,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7267,0.026641,0.036478,0.006743,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7317,0.026628,0.036386,0.007125,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7367,0.026594,0.036312,0.007513,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7417,0.026575,0.036243,0.007852,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7469,0.026542,0.036187,0.008213,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7519,0.026514,0.036137,0.008549,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7569,0.026492,0.036073,0.008876,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7619,0.026454,0.036041,0.009209,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7672,0.026432,0.036005,0.009538,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7721,0.026403,0.035959,0.009854,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7772,0.026377,0.035913,0.010163,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7824,0.026335,0.035886,0.010468,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7874,0.026293,0.035856,0.010751,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7924,0.026264,0.035837,0.010983,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.7976,0.026227,0.035838,0.011212,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8027,0.026202,0.035837,0.011397,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8077,0.026176,0.035835,0.011582,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8126,0.026162,0.035854,0.011743,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8179,0.026152,0.035872,0.011896,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8234,0.026137,0.035891,0.012057,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8287,0.026119,0.035909,0.012224,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8336,0.026101,0.035928,0.012392,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8387,0.026081,0.035952,0.012549,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8437,0.026062,0.035964,0.012712,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8489,0.026040,0.035977,0.012897,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8575,0.025996,0.035973,0.013243,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8624,0.025965,0.035971,0.013434,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8674,0.025945,0.035964,0.013614,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8726,0.025933,0.035951,0.013804,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8777,0.025929,0.035938,0.013980,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8827,0.025929,0.035933,0.014153,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8942,0.025970,0.035935,0.014506,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.8992,0.025994,0.035926,0.014676,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9042,0.026013,0.035922,0.014843,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9094,0.026036,0.035913,0.015013,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9144,0.026054,0.035902,0.015175,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9234,0.026086,0.035873,0.015503,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9284,0.026097,0.035857,0.015690,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9334,0.026119,0.035828,0.015876,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9387,0.026131,0.035801,0.016099,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9436,0.026141,0.035772,0.016307,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9488,0.026160,0.035745,0.016516,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9572,0.026215,0.035683,0.016830,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9622,0.026236,0.035654,0.017017,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9674,0.026260,0.035625,0.017196,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9724,0.026271,0.035587,0.017377,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9782,0.026269,0.035546,0.017627,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9833,0.026272,0.035496,0.017843,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9891,0.026269,0.035430,0.018120,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9941,0.026248,0.035367,0.018385,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
9.9994,0.026239,0.035300,0.018654,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0044,0.026237,0.035223,0.018889,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0094,0.026230,0.035159,0.019125,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0144,0.026214,0.035100,0.019350,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0231,0.026198,0.035020,0.019723,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0282,0.026198,0.034974,0.019913,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0331,0.026198,0.034942,0.020111,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0382,0.026194,0.034917,0.020306,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0434,0.026206,0.034887,0.020498,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0484,0.026218,0.034862,0.020665,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0537,0.026225,0.034824,0.020859,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0587,0.026244,0.034786,0.021033,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0636,0.026258,0.034753,0.021188,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0689,0.026269,0.034721,0.021365,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0739,0.026287,0.034681,0.021523,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0789,0.026312,0.034635,0.021678,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0842,0.026342,0.034597,0.021830,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0892,0.026360,0.034570,0.021983,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0942,0.026377,0.034531,0.022141,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.0991,0.026374,0.034497,0.022324,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1044,0.026365,0.034443,0.022515,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1094,0.026352,0.034380,0.022695,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1144,0.026334,0.034310,0.022877,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1237,0.026281,0.034192,0.023213,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1287,0.026254,0.034122,0.023408,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1337,0.026231,0.034057,0.023587,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1390,0.026215,0.033980,0.023772,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1450,0.026187,0.033897,0.023988,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1499,0.026175,0.033827,0.024170,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1549,0.026171,0.033757,0.024338,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1602,0.026167,0.033674,0.024512,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1652,0.026174,0.033591,0.024681,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1705,0.026177,0.033507,0.024841,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1755,0.026173,0.033442,0.024999,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1804,0.026172,0.033371,0.025145,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1857,0.026171,0.033292,0.025302,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1906,0.026167,0.033234,0.025449,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.1956,0.026161,0.033156,0.025612,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2007,0.026143,0.033084,0.025786,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2059,0.026132,0.033000,0.025967,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2109,0.026125,0.032914,0.026126,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2162,0.026113,0.032822,0.026302,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2284,0.026056,0.032604,0.026724,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2334,0.026023,0.032516,0.026895,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2387,0.026001,0.032415,0.027066,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2436,0.025962,0.032320,0.027253,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2487,0.025935,0.032213,0.027441,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2537,0.025916,0.032097,0.027611,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2589,0.025904,0.031983,0.027781,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2640,0.025896,0.031861,0.027941,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2690,0.025901,0.031747,0.028084,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2792,0.025911,0.031517,0.028370,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2842,0.025905,0.031421,0.028503,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2894,0.025901,0.031320,0.028654,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2944,0.025889,0.031211,0.028814,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.2994,0.025859,0.031103,0.029000,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3044,0.025825,0.031000,0.029184,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3097,0.025797,0.030878,0.029370,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3146,0.025762,0.030768,0.029548,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3234,0.025676,0.030552,0.029893,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3284,0.025627,0.030441,0.030078,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3334,0.025567,0.030344,0.030276,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3387,0.025505,0.030239,0.030469,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3436,0.025486,0.030136,0.030625,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3486,0.025486,0.030040,0.030757,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3574,0.025530,0.029875,0.030944,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3624,0.025573,0.029787,0.031029,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3674,0.025603,0.029706,0.031123,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3727,0.025616,0.029624,0.031244,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3776,0.025610,0.029528,0.031384,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3827,0.025582,0.029438,0.031546,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3877,0.025542,0.029355,0.031718,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3929,0.025483,0.029257,0.031908,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.3982,0.025415,0.029159,0.032112,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4029,0.025358,0.029047,0.032301,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4082,0.025291,0.028919,0.032495,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4131,0.025220,0.028798,0.032685,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4182,0.025153,0.028669,0.032865,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4234,0.025103,0.028533,0.033014,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4286,0.025063,0.028403,0.033140,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4337,0.025051,0.028295,0.033238,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4387,0.025061,0.028180,0.033314,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4437,0.025080,0.028073,0.033380,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4489,0.025090,0.027966,0.033460,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4539,0.025087,0.027866,0.033564,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4590,0.025076,0.027754,0.033694,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4639,0.025036,0.027627,0.033869,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4692,0.024979,0.027489,0.034099,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
10.4742,0.024908,0.027343,0.034343,-0.01,0,150.0,10.0,1.00,0.500,0.400,3.00
