run_uuid,subject_id,session_id,object_id,trial_id,trial_order,repetition,condition,adaptive_haptics,adaptive_gripper,success,completion_time_s,penalized_time_s,approach_time_s,grasp_time_s,transport_time_s,release_time_s,force_peak_N,force_mean_N,deadline_miss_count,haptic_saturation_count,vision_queue_age_ms,vision_detection_count,vision_false_trigger_count,vision_false_trigger_rate,vision_no_lock,detection_to_contact_s,parameter_start_to_contact_s,source_summary,approach_force_peak_N,approach_force_rms_N,grasp_force_peak_N,grasp_force_rms_N,transport_force_peak_N,transport_force_rms_N,release_force_peak_N,release_force_rms_N,control_dt_median_ms,control_dt_p95_ms,control_dt_p99_ms,control_dt_max_ms,vision_queue_age_median_ms,vision_queue_age_p95_ms,deadline_miss_rate,haptic_saturation_rate
c4ec759f-1555-4d6f-aa74-16586f560b72,P02,P02_S2,apple,P02_T40,40,2,I_H,1,0,1,15.588034028000038,15.588034028000038,5.76923069500026,1.102789278000273,7.592194137999286,1.123819917000219,8.556,3.216,153,0,182.095331,230,17,0.07391304347826087,0,1.4693981959999292,1.4662368259996583,F:\sun\sunhan\消融实验数据\P02\P02_S2\G05_apple\R2\I_H_c4ec759f-1555-4d6f-aa74-16586f560b72_summary.json,3.532929713115432,1.906532951527984,3.746016087547776,3.016519906223674,8.556121831855744,5.405527789133634,3.7082647804591886,3.3181906574458835,5.0715369998215465,18.415282200476184,77.71144935999467,130.36449600076594,133.663427,179.299839,0.062782109150595,0.0
ec1d4971-cef8-44f7-b149-c8778f87af6b,P02,P02_S2,apple,P02_T37,37,2,I_H_G,1,1,1,13.830461432000448,13.830461432000448,6.196641600000476,1.096204815999954,5.407073767999464,1.1305412480005543,9.125,3.463,138,0,66.946691,110,50,0.45454545454545453,0,1.3245975220006585,1.3214718770004765,F:\sun\sunhan\消融实验数据\P02\P02_S2\G05_apple\R2\I_H_G_ec1d4971-cef8-44f7-b149-c8778f87af6b_summary.json,5.8480323029619985,2.825781507728168,6.0543705281122016,3.9190507029330033,9.124530240754156,6.120222193965433,4.021395972266363,3.439034953697883,5.0722290006888215,18.405996099272652,82.67898844974323,103.50205299982917,120.145569,171.627518,0.06155218554861731,0.0
ad04b8d4-e5d4-462d-a9e3-b855a17d997c,P02,P02_S2,scissors,P02_T44,44,1,I,0,0,1,17.01851203500064,17.01851203500064,3.921975594000287,2.6669167430000016,7.726142395000352,2.7034773029999997,6.594,3.597,139,0,75.602662,76,16,0.21052631578947367,0,0.5598063220004406,0.558521885999653,F:\sun\sunhan\消融实验数据\P02\P02_S2\G06_scissors\R1\I_ad04b8d4-e5d4-462d-a9e3-b855a17d997c_summary.json,3.6319166932989337,2.5341332243435994,6.594446565645379,3.438882592991777,6.5282755784606055,5.06640233845595,5.589715422354372,4.233593174961554,5.0700880001386395,6.4307384996027395,63.23414060034325,106.30805799974041,98.404071,134.367537,0.048080249048772054,0.0
104ab4eb-505b-42ca-9f91-b7914ea1d429,P02,P02_S2,scissors,P02_T41,41,1,I_G,0,1,1,14.313438944999689,14.313438944999689,5.140468904000045,1.7655507449999277,5.287501947999772,2.1199173479999445,7.907,3.422,130,0,134.369364,152,59,0.3881578947368421,0,1.1890261340004145,1.1868708600004538,F:\sun\sunhan\消融实验数据\P02\P02_S2\G06_scissors\R1\I_G_104ab4eb-505b-42ca-9f91-b7914ea1d429_summary.json,3.143359997802332,2.1681562366205007,6.2176314435983615,3.5127413862156702,7.06394648035446,5.381628218769895,7.90703374972257,5.306755697558508,5.071740000403224,8.748983800023789,77.60987857927836,109.04002900042542,133.533803,171.953255,0.05443886097152429,0.0
b51d3463-b19b-40c3-93c6-2dda0d068850,P02,P02_S2,scissors,P02_T43,43,1,I_H,1,0,1,16.513403722000476,16.513403722000476,3.852069546999701,2.416725650000444,7.392720580000059,2.8518879450002714,9.524,4.418,137,1148,133.799842,146,14,0.0958904109589041,0,0.7436616750001122,0.7415706669999054,F:\sun\sunhan\消融实验数据\P02\P02_S2\G06_scissors\R1\I_H_b51d3463-b19b-40c3-93c6-2dda0d068850_summary.json,6.100541221515599,2.905733152565987,7.570058601265521,5.955069253647033,9.524106504965111,5.381355592101068,6.909588845100176,5.500018907073955,5.070919999980106,7.317370800046788,72.9432107401863,140.65191699955903,133.675956,178.122993,0.050219941348973604,0.4208211143695015
bce6f9ab-2b6a-404b-9643-b99ca6a19d8f,P02,P02_S2,scissors,P02_T42,42,1,I_H_G,1,1,1,13.880080511000415,13.880080511000415,4.623982330999752,1.404748849000498,5.662662564000129,2.1886867670000356,7.503,3.512,129,421,100.746803,84,16,0.19047619047619047,0,1.0033331220001855,0.9941531049998957,F:\sun\sunhan\消融实验数据\P02\P02_S2\G06_scissors\R1\I_H_G_bce6f9ab-2b6a-404b-9643-b99ca6a19d8f_summary.json,3.691316509716386,2.3272906955911785,7.179888236348239,5.087536004991189,7.502739183586822,5.274161452723136,4.27222378779842,3.8950719052872573,5.071774000498408,18.21136410021605,76.1005275097341,106.4184099996055,111.607885,155.094765,0.05885036496350365,0.19206204379562045
df4d3f76-d4c5-41c1-ba6e-c17627d9b41a,P02,P02_S2,scissors,P02_T45,45,2,I,0,0,1,19.1745850289999,19.1745850289999,5.772445611999501,2.0512445109998225,8.453366308000113,2.897528598000463,8.085,3.738,167,0,187.961665,89,11,0.12359550561797752,0,1.5659562600003483,1.5622958989997642,F:\sun\sunhan\消融实验数据\P02\P02_S2\G06_scissors\R2\I_df4d3f76-d4c5-41c1-ba6e-c17627d9b41a_summary.json,3.7627812164490457,2.6026953843145963,3.1034502076768877,2.584475176455268,8.08531787107454,5.519385581602747,6.6892583283379805,4.9297769850034445,5.071116000181064,8.766449750100946,67.88930655041423,143.03172699965216,115.271483,142.665715,0.05366323907455013,0.0
9c9ccbf5-6504-4ea3-bad2-0405c4f03d55,P02,P02_S2,scissors,P02_T48,48,2,I_G,0,1,1,17.41657794099956,17.41657794099956,5.107626168999559,1.9897090490003393,8.119479936999596,2.199762786000065,6.701,3.445,160,0,66.765524,104,47,0.4519230769230769,0,1.389993265999692,1.3889783459999308,F:\sun\sunhan\消融实验数据\P02\P02_S2\G06_scissors\R2\I_G_9c9ccbf5-6504-4ea3-bad2-0405c4f03d55_summary.json,3.0562750499062292,2.238127140598943,4.544842045104712,2.95054651662955,6.701241903371325,5.069991841315244,4.905488895416902,4.173263444821447,5.071024000244506,17.301780800153008,75.15847095932273,105.90336500081321,82.854932,170.645553,0.05888847994111152,0.0
c0c843e8-4774-41ef-8572-0416ba5700e2,P02,P02_S2,scissors,P02_T46,46,2,I_H,1,0,1,17.181971285000145,17.181971285000145,4.699988215999838,2.508632056999886,7.193632626000181,2.7797183860002406,9.193,3.84,146,800,133.72612,129,73,0.5658914728682171,0,1.0033011890000125,1.0013272389996928,F:\sun\sunhan\消融实验数据\P02\P02_S2\G06_scissors\R2\I_H_c0c843e8-4774-41ef-8572-0416ba5700e2_summary.json,3.5522905094297053,2.522278514802001,5.542640527833011,2.658039604417093,7.108069235769998,5.3466818157938505,9.192546266484936,6.396050896359174,5.071020000286808,9.089886749961806,75.58674485048834,116.76494599942089,105.786498,158.736536,0.05203136136849608,0.2851033499643621
673adb70-8b2d-4efe-a330-8d7c59d6720d,P02,P02_S2,scissors,P02_T47,47,2,I_H_G,1,1,1,15.530383463999897,15.530383463999897,5.3715690999997605,1.4114928259996304,6.565248919000624,2.1820726189998823,7.044,3.278,146,403,133.662104,85,11,0.12941176470588237,0,1.2917578829992635,1.289300765999542,F:\sun\sunhan\消融实验数据\P02\P02_S2\G06_scissors\R2\I_H_G_673adb70-8b2d-4efe-a330-8d7c59d6720d_summary.json,2.7282542534447187,1.7890318352599508,6.089200120982977,3.132740704069983,7.043747301827496,5.291170371885597,4.950403123957289,4.608341586518345,5.07086600009643,13.364752000416047,77.68386675988928,108.61518499950762,82.056553,147.976695,0.05777601899485556,0.1594776414721013
f2eb00e4-fbf1-4c78-9ac9-b2f092f56a27,P03,P03_S1,scissors,P03_T04,4,1,I,0,0,1,22.155327342999954,22.155327342999954,6.041790212000706,2.1180388089996995,0.6368785080003363,13.358619813999212,7.007,3.36,148,0,67.035648,120,65,0.5416666666666666,0,0.5107876429992757,0.5069433329999811,F:\sun\sunhan\消融实验数据\P03\P03_S1\G01_scissors\R1\I_f2eb00e4-fbf1-4c78-9ac9-b2f092f56a27_summary.json,3.970045692710226,2.6430322103472754,4.028292684067044,2.805375337709941,7.00656746434769,5.133346707309405,5.216668149843441,3.9263786070902795,5.070573999546468,5.758903399510017,54.29555211980189,105.69287899943447,67.024904,133.895814,0.03786134561268867,0.0
4e544702-9e88-4aba-9abd-024bd90bd808,P03,P03_S1,scissors,P03_T01,1,1,I_G,0,1,1,14.269076409000263,14.269076409000263,4.904469652999978,1.7735047149999446,5.406894984000246,2.184207057000094,7.773,3.253,124,0,66.968841,82,33,0.4024390243902439,0,1.2374310330005756,1.233695644999898,F:\sun\sunhan\消融实验数据\P03\P03_S1\G01_scissors\R1\I_G_4e544702-9e88-4aba-9abd-024bd90bd808_summary.json,3.7089562098986377,2.308626514775875,5.6140109790947745,2.94922883721878,7.7730727956509975,5.083480536010788,7.0693447627247785,4.733134280918787,5.0711530002445215,9.005617400180105,76.37400308016359,107.38951400071528,67.114341,149.3545,0.05287846481876333,0.0
e7eff69c-25be-48c3-8057-c03849c8721f,P03,P03_S1,scissors,P03_T03,3,1,I_H,1,0,1,17.82960018599988,17.82960018599988,5.56009557499965,2.50365205900016,6.9171121099998345,2.848740442000235,7.05,3.343,140,337,136.551382,97,51,0.5257731958762887,0,1.230944154000099,1.229759897000804,F:\sun\sunhan\消融实验数据\P03\P03_S1\G01_scissors\R1\I_H_e7eff69c-25be-48c3-8057-c03849c8721f_summary.json,3.8028464117805028,2.6602815371826756,6.927638015441248,3.5704162740763983,7.049715587089801,4.850377955244749,5.3387783618316185,4.0559372406566645,5.0702209991868585,6.69149099940114,68.57108219974184,134.25596199977008,100.57525,139.31378,0.04728132387706856,0.1138129010469436
4dc58789-da6a-4ca8-8125-a4e96fb37e14,P03,P03_S1,scissors,P03_T02,2,1,I_H_G,1,1,1,14.5695496620001,14.5695496620001,5.068848464999974,1.3853116049995151,5.899608357000034,2.215781235000577,7.916,3.107,137,306,134.024365,104,37,0.3557692307692308,0,1.1036439330000576,1.1003135190003377,F:\sun\sunhan\消融实验数据\P03\P03_S1\G01_scissors\R1\I_H_G_4dc58789-da6a-4ca8-8125-a4e96fb37e14_summary.json,2.8689341767102428,1.9462160352057658,3.0144066419041673,1.9882897189480662,7.9157352591042764,5.385999122130623,4.4052096188655785,4.038419281810027,5.071152500022436,13.320058599765439,78.92180348994766,104.11483100051555,67.131822,145.285181,0.05805084745762712,0.12966101694915255
d37d3329-1ff6-4d04-afe4-073611567777,P03,P03_S1,scissors,P03_T05,5,2,I,0,0,1,17.081546094999794,17.081546094999794,5.029134201000488,2.4017824619995736,6.858977654000228,2.7916517779995047,6.354,3.204,141,0,66.9292,82,32,0.3902439024390244,0,0.8960079529997529,0.8933938030004356,F:\sun\sunhan\消融实验数据\P03\P03_S1\G01_scissors\R2\I_d37d3329-1ff6-4d04-afe4-073611567777_summary.json,3.7980755928595418,2.6527314063445915,2.166568827134272,1.8260197979959543,6.353732216106562,4.7619471152652935,5.615751058706695,4.348881587534993,5.070436999631056,7.355561400072477,69.49903928012647,105.18826599945896,67.050859,145.658785,0.04942166140904311,0.0
202d77b1-22f1-4455-8fd2-4136ad0cea55,P03,P03_S1,scissors,P03_T08,8,2,I_G,0,1,1,16.20761614999992,16.20761614999992,5.465325289000248,1.885513649999666,6.709228939000241,2.147548271999767,6.233,3.025,141,0,66.864018,116,56,0.4827586206896552,0,0.9690846220000822,0.9676884760001485,F:\sun\sunhan\消融实验数据\P03\P03_S1\G01_scissors\R2\I_G_202d77b1-22f1-4455-8fd2-4136ad0cea55_summary.json,3.6387353423013713,2.5868590502210305,4.290151840513782,1.7754459604319681,6.233174731310569,4.709983833934615,4.6107763063198615,3.977493690634257,5.071637000582996,8.34414670052866,68.7790650996612,136.44591999945987,77.604711,147.975564,0.053348467650397274,0.0
aed472a7-b848-491e-bc60-a6f2690a8249,P03,P03_S1,scissors,P03_T06,6,2,I_H,1,0,1,15.936204192000332,15.936204192000332,4.666046366000046,2.580883389000519,5.739711985999747,2.94956245100002,7.006,3.064,127,290,48.095532,40,3,0.075,0,0.7629475309995541,0.7611804099997244,F:\sun\sunhan\消融实验数据\P03\P03_S1\G01_scissors\R2\I_H_aed472a7-b848-491e-bc60-a6f2690a8249_summary.json,3.3483205269783007,2.3006284047810497,4.804305236662859,2.2643994705411337,7.00555390058731,4.85203107810292,5.4663598938678595,3.9543734224914013,5.0707360005617375,6.668654800159868,74.0329029197892,104.09603100015374,100.752559,174.644806,0.04787033546928006,0.10931021485111195
365dc04c-dae2-48a7-b92a-36e33547e9f7,P03,P03_S1,scissors,P03_T07,7,2,I_H_G,1,1,1,14.660110095999698,14.660110095999698,6.16190546299913,1.814258665000125,4.560068614000556,2.1238773539998874,7.692,3.345,135,351,159.138769,77,27,0.35064935064935066,0,0.9251542560004964,0.9221753159999935,F:\sun\sunhan\消融实验数据\P03\P03_S1\G01_scissors\R2\I_H_G_365dc04c-dae2-48a7-b92a-36e33547e9f7_summary.json,4.591124219945804,2.924474736743751,6.511617088753813,2.8672554400175834,7.692171487397355,5.523579457060976,3.9195949884920545,3.7085636972204785,5.071141999906104,19.158693000099404,75.37405148043067,126.71029800003453,77.864877,151.652603,0.05826499784203712,0.1514889943892965
8566d871-bd1c-4174-9e55-0961c89da0c1,P03,P03_S1,bottle,P03_T10,10,1,I,0,0,1,16.631135307000477,16.631135307000477,5.044653775999905,1.5712624530005996,8.057833676999508,1.9573854010004652,7.38,3.218,153,0,66.91609,104,59,0.5673076923076923,0,1.0931573170000775,1.0892311010002231,F:\sun\sunhan\消融实验数据\P03\P03_S1\G02_bottle\R1\I_8566d871-bd1c-4174-9e55-0961c89da0c1_summary.json,3.076885089194046,2.416273664100245,4.028437038144028,2.6193290296884815,7.379853570711186,4.81556029617059,6.074695753722041,3.516259612923868,5.072166500212916,11.822342500090588,78.18600750998485,105.28315499959717,104.448372,167.12708,0.05700447093889717,0.0
1cdeb735-e97e-4868-85bb-b224c5071079,P03,P03_S1,bottle,P03_T11,11,1,I_G,0,1,1,17.841150524000113,17.841150524000113,6.595001391000551,1.5739919499992538,7.650908887000696,2.0212482959996123,7.632,3.472,157,0,120.125958,126,53,0.42063492063492064,0,1.0249644369996531,1.0212601319999521,F:\sun\sunhan\消融实验数据\P03\P03_S1\G02_bottle\R1\I_G_1cdeb735-e97e-4868-85bb-b224c5071079_summary.json,3.5927522412861848,2.208437602101764,5.844683957269026,2.9784874617365085,7.631515532991769,5.381327721382367,6.084746838948593,4.416171262275877,5.071227500138775,12.948724800025659,77.8795019398422,122.37691600057587,67.059674,165.808646,0.056434219985621856,0.0
d946ffa9-9ed7-41bf-8434-bc993a1b2f9f,P03,P03_S1,bottle,P03_T12,12,1,I_H,1,0,1,15.222634828999617,15.222634828999617,5.221547353999995,1.5345621939995908,6.586243212000227,1.8802820689998043,7.822,3.189,134,56,57.496272,97,42,0.4329896907216495,0,1.3471114009998928,1.3447520979998444,F:\sun\sunhan\消融实验数据\P03\P03_S1\G02_bottle\R1\I_H_d946ffa9-9ed7-41bf-8434-bc993a1b2f9f_summary.json,3.147434722772022,2.0777793984573587,3.070832812231498,2.4521930206157467,7.821752549650749,5.416420460080189,5.732934633742899,3.9966875918379774,5.070628999419569,7.50049410007703,67.86025614028433,145.54845499969815,66.969634,146.372153,0.05124282982791587,0.02141491395793499
ce7ded7e-08b4-42b9-a09b-c8515c9ce802,P03,P03_S1,bottle,P03_T09,9,1,I_H_G,1,1,1,15.39948390400059,15.39948390400059,6.019429011000284,1.5783358540002155,5.939268578999872,1.8624504600002183,7.679,3.317,138,57,66.790965,91,36,0.3956043956043956,0,1.564793961999385,1.5642789079993236,F:\sun\sunhan\消融实验数据\P03\P03_S1\G02_bottle\R1\I_H_G_ce7ded7e-08b4-42b9-a09b-c8515c9ce802_summary.json,3.6517038954419307,2.4986619414060294,6.779007903995835,2.9929112573332497,7.679071723910098,5.344745281745244,5.201434367198766,3.843314432463725,5.071038000096451,8.752150999498554,72.70548280012005,105.44136699991213,77.51623,154.569923,0.05430932703659976,0.02243211334120425
d6c967c9-338f-4b6d-a16f-e93cb0d8b710,P03,P03_S1,bottle,P03_T15,15,2,I,0,0,1,16.234688006000397,16.234688006000397,6.6538745309999285,1.6962139639999805,6.0091346039998825,1.8754649070006053,7.308,2.966,147,0,66.939755,93,29,0.3118279569892473,0,1.254477759999645,1.250634920000266,F:\sun\sunhan\消融实验数据\P03\P03_S1\G02_bottle\R2\I_d6c967c9-338f-4b6d-a16f-e93cb0d8b710_summary.json,4.057034464510895,2.5390446982868036,6.964986729416827,2.605730724928251,7.307857673667376,4.940165203939804,4.69378653480577,3.830295105341016,5.070792499736854,13.944160250275672,75.05959850004729,106.66091699931712,79.038635,149.74248,0.05597867479055598,0.0
ec595e27-db35-480c-82fd-cd9b6fcc5832,P03,P03_S1,bottle,P03_T14,14,2,I_G,0,1,1,15.061372550999295,15.061372550999295,5.548087718999341,1.6160578200006057,5.981228858999202,1.915998153000146,7.693,2.773,141,0,68.714348,95,49,0.5157894736842106,0,1.7176519410004403,1.7137446540000383,F:\sun\sunhan\消融实验数据\P03\P03_S1\G02_bottle\R2\I_G_ec595e27-db35-480c-82fd-cd9b6fcc5832_summary.json,3.5994849347754543,2.039951963498333,2.8066561744197926,1.0980495226626668,7.692641385667562,5.011946052286483,4.758907707253706,3.711430116647765,5.071398999461962,13.363151400153544,69.63825655973774,105.95736100003705,72.635927,143.725312,0.057574520212331566,0.0
063371df-da59-4464-a530-5815a98c36d8,P03,P03_S1,bottle,P03_T13,13,2,I_H,1,0,1,14.713718738000352,14.713718738000352,4.999813956000253,1.632753662000141,6.105507092000153,1.975644027999806,7.493,3.203,132,18,139.541046,68,18,0.2647058823529412,0,1.0440214860000196,1.0429677530000845,F:\sun\sunhan\消融实验数据\P03\P03_S1\G02_bottle\R2\I_H_063371df-da59-4464-a530-5815a98c36d8_summary.json,3.2265169751347345,2.2550967335561705,5.940547505560739,2.6536603353277624,7.493372928922861,5.225829177886462,6.144243534233985,4.2680168872546504,5.071907999990799,9.531373650133855,70.30851360047564,129.6719949996259,76.804404,146.698671,0.054455445544554455,0.007425742574257425
83035859-b3ae-4743-8592-086c311c53cd,P03,P03_S1,bottle,P03_T16,16,2,I_H_G,1,1,1,15.145765613000549,15.145765613000549,4.697947698000462,1.7052711079995788,6.739405106000049,2.003141701000459,7.247,3.025,139,5,67.411765,104,50,0.4807692307692308,0,0.9362782769994737,0.9350228260000222,F:\sun\sunhan\消融实验数据\P03\P03_S1\G02_bottle\R2\I_H_G_83035859-b3ae-4743-8592-086c311c53cd_summary.json,2.6772573451408097,1.8407978056996104,3.8704070627707376,2.1892708946885304,7.247349646035733,4.998128130962677,3.9246349593666663,3.5807523137686674,5.0706410002021585,10.72885164967374,77.02205014001274,106.24594399996568,67.033459,170.479868,0.05573376102646351,0.002004811547714515
dea38009-f36d-4c7b-8c55-fe4284a56bb0,P03,P03_S1,mouse,P03_T17,17,1,I,0,0,1,16.35996199300007,16.35996199300007,6.067487661999621,1.242760740000449,7.379937871000038,1.6697757199999614,7.554,3.235,160,0,165.124744,119,49,0.4117647058823529,0,0.923746984999525,0.9226119459999609,F:\sun\sunhan\消融实验数据\P03\P03_S1\G03_mouse\R1\I_dea38009-f36d-4c7b-8c55-fe4284a56bb0_summary.json,4.682632893742188,2.821864983845948,2.9958041651714704,2.0469312570381213,7.554333234680792,5.129957365511041,4.917567470663281,3.995189067085648,5.070961999990686,20.161303649592707,81.22066302016725,106.7265559995576,100.486385,195.614189,0.06451612903225806,0.0
57288515-e5fb-4c6c-bf39-862817f12091,P03,P03_S1,mouse,P03_T20,20,1,I_G,0,1,1,13.967639780000354,13.967639780000354,6.074545778999891,1.1765368560008937,5.176399057999333,1.5401580870002363,7.56,3.106,130,0,89.521075,112,51,0.45535714285714285,0,1.027566303999265,1.0266006459996788,F:\sun\sunhan\消融实验数据\P03\P03_S1\G03_mouse\R1\I_G_57288515-e5fb-4c6c-bf39-862817f12091_summary.json,3.7961810650501437,2.5791256998412253,4.312762033665822,1.9601520224274491,7.560226209130327,4.970948396063833,6.450894840036521,4.7411396286376775,5.071116999715741,11.00418870028075,75.23836508014897,125.24917999962781,103.274224,159.26683,0.055674518201284794,0.0
d7ea65e2-83f7-49f1-af79-c0624744ba7a,P03,P03_S1,mouse,P03_T18,18,1,I_H,1,0,1,14.530369379000149,14.530369379000149,5.6360769200000504,1.387105251000321,5.876242647000254,1.6309445609995237,8.454,3.852,143,501,135.55939,93,23,0.24731182795698925,0,0.6736302680001245,0.6705152360000284,F:\sun\sunhan\消融实验数据\P03\P03_S1\G03_mouse\R1\I_H_d7ea65e2-83f7-49f1-af79-c0624744ba7a_summary.json,8.454132029736696,3.8645574780826335,7.36099445765999,3.384525295079421,7.882477252941011,5.825141987478607,4.145348994533846,3.675784864864776,5.07137300019167,18.398148399683244,84.01550493008467,104.43345499970746,133.630698,153.224594,0.06305114638447971,0.2208994708994709
8b60b793-c6b3-4f71-b5c6-1b282bcb0637,P03,P03_S1,mouse,P03_T19,19,1,I_H_G,1,1,1,15.536775053999918,15.536775053999918,6.529501299999538,1.1878545950003172,6.163309556999593,1.6561096020004697,7.447,3.454,147,505,133.682527,97,39,0.4020618556701031,0,1.2084490130000631,1.2081710370002838,F:\sun\sunhan\消融实验数据\P03\P03_S1\G03_mouse\R1\I_H_G_8b60b793-c6b3-4f71-b5c6-1b282bcb0637_summary.json,4.900977408720043,2.466631839751168,6.386724578463069,3.1948386797024004,7.446884694506905,5.521158319098566,4.321625560136089,4.083807965298735,5.0709650004137075,13.126871400163516,76.58041204011138,105.38338200058206,113.107521,150.380006,0.05920257752718486,0.20338300443012486
74114752-938f-4cba-83ac-8a50cffc1c62,P03,P03_S1,mouse,P03_T24,24,2,I,0,0,1,18.349546071000077,18.349546071000077,5.402782597000623,1.396053863999441,9.8309465250004,1.719763084999613,7.345,3.28,167,0,67.040176,97,41,0.422680412371134,0,0.8223738779997802,0.8216234699993947,F:\sun\sunhan\消融实验数据\P03\P03_S1\G03_mouse\R2\I_74114752-938f-4cba-83ac-8a50cffc1c62_summary.json,3.1709934595699423,2.413079153544414,2.1641579729375278,1.6750275522891793,7.3445555191803775,4.765792464659543,5.378942910510456,3.8365205511907656,5.071347000011883,9.579425000083575,69.78168479981832,104.43110300002445,67.009372,142.5575352,0.05639986491050321,0.0
519771b4-8e75-4fef-997e-21f536636208,P03,P03_S1,mouse,P03_T21,21,2,I_G,0,1,1,17.100358788999984,17.100358788999984,7.628192244999809,1.1794556750000993,6.704356709000422,1.5883541599996533,7.584,3.546,167,0,66.811931,138,80,0.5797101449275363,0,0.81441710999934,0.811607570999513,F:\sun\sunhan\消融实验数据\P03\P03_S1\G03_mouse\R2\I_G_519771b4-8e75-4fef-997e-21f536636208_summary.json,4.905847353069854,3.6285468145524287,3.5697855547895907,2.1294594249286276,7.58433387515054,5.2287623478865735,5.964507929792824,3.900989929825103,5.071358999884978,17.74138540040438,78.25279068019833,129.4955650000702,95.354166,145.721697,0.062197392923649904,0.0
7f3b84af-8e6e-40d5-a629-0a9da106590b,P03,P03_S1,mouse,P03_T23,23,2,I_H,1,0,1,16.886326307000672,16.886326307000672,7.1351008190003995,1.4132443400003467,6.207636197999818,2.130344950000108,7.613,3.27,148,414,133.777776,132,42,0.3181818181818182,0,1.1130266019999908,1.1111450739999782,F:\sun\sunhan\消融实验数据\P03\P03_S1\G03_mouse\R2\I_H_7f3b84af-8e6e-40d5-a629-0a9da106590b_summary.json,4.254307059063758,2.714770776396959,6.469138084439077,2.9276448793723353,7.613337691089202,5.161459837296025,5.504201806662731,4.178891877928118,5.071415999736928,9.584344549693922,75.40276130014718,106.97323400017922,133.777776,151.52995700000008,0.05339105339105339,0.14935064935064934
91a90958-e0a1-425d-be51-0d7a91f26347,P03,P03_S1,mouse,P03_T22,22,2,I_H_G,1,1,1,15.358496066999578,15.358496066999578,6.90580504799982,1.193590218999816,5.5918528199999855,1.6672479799999564,6.755,3.016,145,274,66.825339,131,64,0.48854961832061067,0,1.180544030999954,1.1770117010000831,F:\sun\sunhan\消融实验数据\P03\P03_S1\G03_mouse\R2\I_H_G_91a90958-e0a1-425d-be51-0d7a91f26347_summary.json,3.2079801186780115,2.2285849248667855,5.969595999567251,3.4918260202273115,6.75496136075732,4.747717855568907,6.114815923912552,4.193561564478838,5.070209499990597,13.413027050683006,69.00166743969721,105.42814900054509,122.359361,162.175883,0.058,0.1096
619a8a18-cc5a-42e1-b647-93c48c0efcfc,P03,P03_S2,cup,P03_T27,27,1,I,0,0,1,17.625377431000743,17.625377431000743,4.378055495000808,1.7388964039982966,9.214565236001363,2.2938602960002754,7.411,3.613,158,0,111.573753,59,36,0.6101694915254238,0,1.208385191999696,1.2054907819983782,F:\sun\sunhan\消融实验数据\P03\P03_S2\G04_cup\R1\I_619a8a18-cc5a-42e1-b647-93c48c0efcfc_summary.json,4.023505622036592,2.745351743768035,3.439301898127746,2.667111672808763,7.411030874189015,4.938246317865014,6.2512717101642385,4.521966465544879,5.071016000329109,14.427959400108897,75.84937071926103,105.54084900104499,111.573753,140.93964,0.056998556998557,0.0
901b28fe-be9d-46fd-9807-076e43012d70,P03,P03_S2,cup,P03_T26,26,1,I_G,0,1,1,14.387526398999398,14.387526398999398,4.698543679999602,1.612198754000019,6.177038462999917,1.8997455019998597,7.028,3.05,135,0,67.084161,90,47,0.5222222222222223,0,0.7428401799998028,0.7404762609994577,F:\sun\sunhan\消融实验数据\P03\P03_S2\G04_cup\R1\I_G_901b28fe-be9d-46fd-9807-076e43012d70_summary.json,3.7098955354975187,2.4141701930966653,3.482214451285291,2.560607851999634,7.0283674193774965,4.643646955077878,5.447815446777527,3.830000766818365,5.071075000159908,11.007249999920532,66.96288329981155,126.63124399932713,133.509432,147.927246,0.05541871921182266,0.0
3ddf42e2-40fd-478b-b8cf-1475e9e87b4e,P03,P03_S2,cup,P03_T25,25,1,I_H,1,0,1,14.490267897999729,14.490267897999729,5.104251216998819,1.7019113040005323,5.5697148729996115,2.1143905040007667,7.095,3.184,133,0,77.209228,59,15,0.2542372881355932,0,0.9520531520010991,0.949964536999687,F:\sun\sunhan\消融实验数据\P03\P03_S2\G04_cup\R1\I_H_3ddf42e2-40fd-478b-b8cf-1475e9e87b4e_summary.json,4.460099480040188,2.7777616893119705,2.4378008417776442,2.1916057178835384,7.095318242280269,5.120881514591101,4.549730814946496,4.011735404513833,5.071409500487789,12.286503049926957,77.44533052902645,144.02317999883962,77.209228,180.746584,0.05797733217088056,0.0
655c30ee-f20b-487d-9cfb-b60267b17ed9,P03,P03_S2,cup,P03_T28,28,1,I_H_G,1,1,1,17.213855739999417,17.213855739999417,6.678361337999377,1.8875767909994465,6.441700278999633,2.2062173320009606,7.681,3.384,159,27,66.83957,85,35,0.4117647058823529,0,1.2935528729994985,1.2901721729995188,F:\sun\sunhan\消融实验数据\P03\P03_S2\G04_cup\R1\I_H_G_655c30ee-f20b-487d-9cfb-b60267b17ed9_summary.json,3.9919508646129467,2.625949613205002,4.27670047803607,2.8499357704386945,7.681047860213691,5.212197364340271,6.210403525523875,4.429297517722674,5.070920000434853,18.388772000253017,62.01334076060434,104.69659100090212,49.945553,164.463496,0.056846621380050054,0.009653199856989631
