timestamp,cycle,object,label,F_ext_x,F_ext_y,F_ext_z,F_fb_x,F_fb_y,F_fb_z,grip
1780449095.8355424,147,N/A,unknown,-0.78,0.75,1.66,0.0,0.0,0.0,0.17
1780449095.8355522,149,N/A,unknown,-0.94,0.71,2.68,0.0,0.0,0.0,0.18
1780449095.8355598,152,N/A,unknown,-0.95,0.69,3.71,0.0,0.0,0.0,0.17
1780449095.8355677,154,N/A,unknown,-1.1,0.67,4.25,0.0,0.0,0.0,0.15
1780449095.8355818,157,N/A,unknown,-1.14,0.65,4.56,0.0,0.0,0.0,0.13
1780449095.8355896,159,N/A,unknown,-1.15,0.61,4.7,0.0,0.0,0.0,0.14
1780449095.8356082,162,N/A,unknown,-0.87,0.66,4.68,0.0,0.0,0.0,0.13
1780449095.835617,164,N/A,unknown,-1.02,0.71,4.85,0.0,0.0,0.0,0.13
1780449095.835625,169,N/A,unknown,-0.91,0.81,4.99,0.0,0.0,0.0,0.13
1780449095.8356326,174,N/A,unknown,-0.75,0.78,4.9,0.0,0.0,0.0,0.13
1780449095.8356411,175,N/A,unknown,-0.9,0.77,4.96,0.0,0.0,0.0,0.12
1780449095.835649,178,N/A,unknown,-1.01,0.71,4.93,0.0,0.0,0.0,0.12
1780449095.8356574,180,N/A,unknown,-1.04,0.62,4.84,0.0,0.0,0.0,0.12
1780449095.8356667,183,N/A,unknown,-1.26,0.43,4.99,0.0,0.0,0.0,0.12
1780449095.8356745,185,N/A,unknown,-1.26,0.3,4.96,0.0,0.0,0.0,0.13
1780449095.835683,188,N/A,unknown,-1.21,0.21,4.97,0.0,0.0,0.0,0.14
1780449095.8356907,191,N/A,unknown,-1.08,0.09,4.95,0.0,0.0,0.0,0.16
1780449095.8356986,193,N/A,unknown,-1.16,-0.15,4.81,0.0,0.0,0.0,0.17
1780449095.8357108,196,N/A,unknown,-1.21,-0.38,4.39,0.0,0.0,0.0,0.18
1780449095.8357186,198,N/A,unknown,-1.35,-0.54,4.18,0.0,0.0,0.0,0.19
1780449095.8357263,201,N/A,unknown,-1.61,-0.35,4.08,0.0,0.0,0.0,0.22
1780449095.8357344,203,N/A,unknown,-1.69,-0.51,4.11,0.0,0.0,0.0,0.23
1780449095.835742,206,N/A,unknown,-1.83,-0.44,4.11,0.0,0.0,0.0,0.23
1780449095.8357496,208,N/A,unknown,-1.8,-0.47,4.09,0.0,0.0,0.0,0.22
1780449095.8357575,212,N/A,unknown,-1.9,-0.42,4.08,0.0,0.0,0.0,0.2
1780449095.8357654,215,N/A,unknown,-1.8,-0.63,3.99,0.0,0.0,0.0,0.22
1780449095.8357742,218,N/A,unknown,-1.56,-0.7,3.86,0.0,0.0,0.0,0.24
1780449095.835782,221,N/A,unknown,-1.58,-0.84,3.81,0.0,0.0,0.0,0.25
1780449095.8357942,223,N/A,unknown,-1.47,-0.88,3.74,0.0,0.0,0.0,0.25
1780449095.8358045,226,N/A,unknown,-1.41,-0.62,3.7,0.0,0.0,0.0,0.24
1780449095.8358147,228,N/A,unknown,-1.34,-0.5,3.61,0.0,0.0,0.0,0.22
1780449095.835825,231,N/A,unknown,-1.48,-0.4,3.24,0.0,0.0,0.0,0.22
1780449095.835835,233,N/A,unknown,-1.65,-0.35,3.18,0.0,0.0,0.0,0.22
1780449095.8358448,236,N/A,unknown,-1.39,-0.4,2.85,0.0,0.0,0.0,0.22
1780449095.835854,238,N/A,unknown,-1.43,-0.51,2.76,0.0,0.0,0.0,0.23
1780449095.8358636,241,N/A,unknown,-1.47,-0.74,2.56,0.0,0.0,0.0,0.24
1780449095.8358736,243,N/A,unknown,-1.47,-0.81,2.44,0.0,0.0,0.0,0.27
1780449095.8358836,246,N/A,unknown,-1.15,-0.82,2.18,0.0,0.0,0.0,0.28
1780449095.8358924,248,N/A,unknown,-1.11,-0.76,2.18,0.0,0.0,0.0,0.29
1780449095.8359022,251,N/A,unknown,-0.93,-0.77,2.08,0.0,0.0,0.0,0.28
1780449095.8359113,253,N/A,unknown,-1.09,-0.69,2.2,0.0,0.0,0.0,0.27
1780449095.8359222,256,N/A,unknown,-1.17,-0.66,1.99,0.0,0.0,0.0,0.26
1780449095.835932,259,N/A,unknown,-1.34,-0.63,1.95,0.0,0.0,0.0,0.26
1780449103.875522,263,N/A,unknown,-1.74,-0.51,2.03,0.0,0.0,0.0,0.26
1780449103.875536,265,N/A,unknown,-1.68,-0.55,1.93,0.0,0.0,0.0,0.27
1780449103.8755462,268,N/A,unknown,-1.64,-0.53,1.89,0.0,0.0,0.0,0.26
1780449103.875556,270,N/A,unknown,-1.47,-0.56,1.92,0.0,0.0,0.0,0.26
1780449103.8755722,274,N/A,unknown,-1.62,-0.58,2.12,0.0,0.0,0.0,0.26
1780449103.8755803,279,N/A,unknown,-1.35,-0.88,2.06,0.0,0.0,0.0,0.27
1780449103.8755898,281,N/A,unknown,-1.38,-0.91,2.14,0.0,0.0,0.0,0.28
1780449103.8756065,283,N/A,unknown,-1.4,-0.99,2.18,0.0,0.0,0.0,0.29
1780449103.8756144,285,N/A,unknown,-1.41,-0.96,2.19,0.0,0.0,0.0,0.29
1780449103.8756232,288,N/A,unknown,-1.41,-0.93,2.19,0.0,0.0,0.0,0.29
1780449103.8756325,290,N/A,unknown,-1.43,-0.92,2.2,0.0,0.0,0.0,0.28
1780449103.8756406,291,N/A,unknown,-1.44,-0.88,2.2,0.0,0.0,0.0,0.28
1780449103.8756495,293,N/A,unknown,-1.43,-0.83,2.19,0.0,0.0,0.0,0.28
1780449103.8756576,296,N/A,unknown,-1.44,-0.78,2.21,0.0,0.0,0.0,0.28
1780449103.8756654,298,N/A,unknown,-1.46,-0.75,2.22,0.0,0.0,0.0,0.27
1780449103.8756733,301,N/A,unknown,-1.48,-0.72,2.23,0.0,0.0,0.0,0.27
1780449103.875681,303,N/A,unknown,-1.51,-0.7,2.22,0.0,0.0,0.0,0.27
1780449103.8756888,306,N/A,unknown,-1.54,-0.68,2.19,0.0,0.0,0.0,0.27
1780449103.8756971,308,N/A,unknown,-1.58,-0.64,2.21,0.0,0.0,0.0,0.26
1780449103.8757112,311,N/A,unknown,-1.65,-0.43,2.34,0.0,0.0,0.0,0.25
1780449103.8757188,313,N/A,unknown,-1.72,-0.33,2.44,0.0,0.0,0.0,0.25
1780449103.8757267,315,N/A,unknown,-1.73,-0.27,2.49,0.0,0.0,0.0,0.24
1780449103.875734,316,N/A,unknown,-1.73,-0.26,2.51,0.0,0.0,0.0,0.24
1780449103.8757417,318,N/A,unknown,-1.74,-0.25,2.53,0.0,0.0,0.0,0.24
1780449103.8757493,319,N/A,unknown,-1.74,-0.26,2.54,0.0,0.0,0.0,0.24
1780449103.875757,322,N/A,unknown,-1.74,-0.25,2.55,0.0,0.0,0.0,0.24
1780449103.875766,324,N/A,unknown,-1.72,-0.26,2.55,0.0,0.0,0.0,0.24
1780449103.875774,327,N/A,unknown,-1.74,-0.28,2.55,0.0,0.0,0.0,0.24
1780449103.875787,330,N/A,unknown,-1.71,-0.34,2.52,0.0,0.0,0.0,0.25
1780449103.8757946,333,N/A,unknown,-1.7,-0.39,2.53,0.0,0.0,0.0,0.25
1780449103.8758023,334,N/A,unknown,-1.71,-0.39,2.53,0.0,0.0,0.0,0.25
1780449103.8758159,337,N/A,unknown,-1.71,-0.41,2.54,0.0,0.0,0.0,0.25
1780449103.8758235,340,N/A,unknown,-1.7,-0.4,2.53,0.0,0.0,0.0,0.25
1780449103.8758316,343,N/A,unknown,-1.69,-0.41,2.54,0.0,0.0,0.0,0.25
1780449103.8758392,345,N/A,unknown,-1.68,-0.42,2.55,0.0,0.0,0.0,0.25
1780449103.8758469,346,N/A,unknown,-1.67,-0.41,2.56,0.0,0.0,0.0,0.25
1780449103.8758547,349,N/A,unknown,-1.66,-0.39,2.57,0.0,0.0,0.0,0.25
1780449103.8758626,352,N/A,unknown,-1.66,-0.38,2.59,0.0,0.0,0.0,0.25
1780449103.8758702,354,N/A,unknown,-1.68,-0.35,2.6,0.0,0.0,0.0,0.25
1780449103.8758776,357,N/A,unknown,-1.71,-0.31,2.63,0.0,0.0,0.0,0.24
1780449103.8758855,360,N/A,unknown,-1.75,-0.27,2.66,0.0,0.0,0.0,0.24
1780449103.8758934,363,N/A,unknown,-1.77,-0.25,2.7,0.0,0.0,0.0,0.24
1780449103.8759012,365,N/A,unknown,-1.77,-0.23,2.71,0.0,0.0,0.0,0.24
1780449103.8759089,367,N/A,unknown,-1.76,-0.24,2.72,0.0,0.0,0.0,0.24
1780449103.8759165,368,N/A,unknown,-1.77,-0.25,2.72,0.0,0.0,0.0,0.24
1780449103.8759239,371,N/A,unknown,-1.78,-0.23,2.7,0.0,0.0,0.0,0.24
1780449103.875932,373,N/A,unknown,-1.79,-0.22,2.7,0.0,0.0,0.0,0.24
1780449103.87594,374,N/A,unknown,-1.8,-0.22,2.69,0.0,0.0,0.0,0.24
1780449103.875948,377,N/A,unknown,-1.82,-0.21,2.69,0.0,0.0,0.0,0.24
1780449103.875961,379,N/A,unknown,-1.83,-0.2,2.69,0.0,0.0,0.0,0.24
1780449103.8759692,382,N/A,unknown,-1.86,-0.19,2.71,0.0,0.0,0.0,0.24
1780449103.8759775,384,N/A,unknown,-1.87,-0.17,2.72,0.0,0.0,0.0,0.24
1780449103.875987,386,N/A,unknown,-1.88,-0.12,2.75,0.0,0.0,0.0,0.23
1780449103.875995,387,N/A,unknown,-1.9,-0.12,2.78,0.0,0.0,0.0,0.23
1780449110.395703,390,N/A,unknown,-2.05,0.06,2.94,0.0,0.0,0.0,0.23
1780449110.3957267,392,N/A,unknown,-2.23,0.28,3.11,0.0,0.0,0.0,0.21
1780449110.395735,394,N/A,unknown,-2.41,0.48,3.27,0.0,0.0,0.0,0.19
1780449110.3957431,396,N/A,unknown,-2.47,0.53,3.34,0.0,0.0,0.0,0.18
1780449110.395751,397,N/A,unknown,-2.49,0.53,3.36,0.0,0.0,0.0,0.19
1780449110.3957589,400,N/A,unknown,-2.53,0.46,3.39,0.0,0.0,0.0,0.2
1780449110.3957665,402,N/A,unknown,-2.54,0.38,3.39,0.0,0.0,0.0,0.21
1780449110.3957744,403,N/A,unknown,-2.55,0.36,3.4,0.0,0.0,0.0,0.21
1780449110.395783,405,N/A,unknown,-2.57,0.32,3.39,0.0,0.0,0.0,0.21
1780449110.3957908,406,N/A,unknown,-2.58,0.31,3.39,0.0,0.0,0.0,0.21
1780449110.3957984,408,N/A,unknown,-2.58,0.3,3.39,0.0,0.0,0.0,0.22
1780449110.3958063,409,N/A,unknown,-2.58,0.29,3.38,0.0,0.0,0.0,0.22
1780449110.3958142,411,N/A,unknown,-2.6,0.28,3.38,0.0,0.0,0.0,0.22
1780449110.3958218,412,N/A,unknown,-2.6,0.28,3.38,0.0,0.0,0.0,0.22
1780449110.3958309,415,N/A,unknown,-2.61,0.28,3.38,0.0,0.0,0.0,0.22
1780449110.3958387,417,N/A,unknown,-2.62,0.29,3.38,0.0,0.0,0.0,0.22
1780449110.3958466,418,N/A,unknown,-2.62,0.29,3.37,0.0,0.0,0.0,0.22
1780449110.3958542,421,N/A,unknown,-2.63,0.31,3.38,0.0,0.0,0.0,0.21
1780449110.3958623,423,N/A,unknown,-2.63,0.31,3.38,0.0,0.0,0.0,0.21
1780449110.3958766,424,N/A,unknown,-2.63,0.3,3.39,0.0,0.0,0.0,0.21
1780449110.3958845,426,N/A,unknown,-2.6,0.28,3.36,0.0,0.0,0.0,0.22
1780449110.3958995,428,N/A,unknown,-2.61,0.26,3.41,0.0,0.0,0.0,0.22
1780449110.3959076,431,N/A,unknown,-2.63,0.25,3.43,0.0,0.0,0.0,0.22
1780449110.3959153,433,N/A,unknown,-2.64,0.25,3.44,0.0,0.0,0.0,0.22
1780449110.395923,434,N/A,unknown,-2.64,0.25,3.44,0.0,0.0,0.0,0.22
1780449110.3959305,436,N/A,unknown,-2.63,0.24,3.44,0.0,0.0,0.0,0.22
1780449110.3959382,437,N/A,unknown,-2.64,0.23,3.43,0.0,0.0,0.0,0.22
1780449110.3959458,440,N/A,unknown,-2.66,0.22,3.42,0.0,0.0,0.0,0.22
1780449110.3959537,441,N/A,unknown,-2.64,0.21,3.41,0.0,0.0,0.0,0.22
1780449110.3959618,444,N/A,unknown,-2.62,0.21,3.39,0.0,0.0,0.0,0.22
1780449110.3959699,447,N/A,unknown,-2.61,0.21,3.37,0.0,0.0,0.0,0.22
1780449110.3959777,450,N/A,unknown,-2.6,0.21,3.36,0.0,0.0,0.0,0.22
1780449110.3959856,453,N/A,unknown,-2.61,0.22,3.37,0.0,0.0,0.0,0.22
1780449110.3959932,454,N/A,unknown,-2.62,0.22,3.38,0.0,0.0,0.0,0.22
1780449110.3960028,458,N/A,unknown,-2.63,0.23,3.37,0.0,0.0,0.0,0.22
1780449110.3960106,460,N/A,unknown,-2.64,0.24,3.37,0.0,0.0,0.0,0.22
1780449110.3960185,462,N/A,unknown,-2.64,0.24,3.36,0.0,0.0,0.0,0.22
1780449110.3960261,464,N/A,unknown,-2.66,0.25,3.37,0.0,0.0,0.0,0.22
1780449110.3960338,465,N/A,unknown,-2.67,0.26,3.37,0.0,0.0,0.0,0.22
1780449110.3960423,468,N/A,unknown,-2.68,0.27,3.38,0.0,0.0,0.0,0.22
1780449110.3960514,471,N/A,unknown,-2.68,0.27,3.39,0.0,0.0,0.0,0.22
1780449110.396065,473,N/A,unknown,-2.67,0.27,3.35,0.0,0.0,0.0,0.22
1780449110.3960812,475,N/A,unknown,-2.68,0.27,3.39,0.0,0.0,0.0,0.22
1780449110.396089,479,N/A,unknown,-2.68,0.29,3.44,0.0,0.0,0.0,0.22
1780449110.3960967,483,N/A,unknown,-2.7,0.32,3.48,0.0,0.0,0.0,0.22
1780449110.3961043,485,N/A,unknown,-2.56,0.29,2.98,0.0,0.0,0.0,0.22
1780449110.3961122,487,N/A,unknown,-2.45,0.2,2.26,0.0,0.0,0.0,0.22
1780449110.39612,488,N/A,unknown,-2.51,0.11,2.14,0.0,0.0,0.0,0.22
1780449110.3961277,490,N/A,unknown,-2.59,0.14,1.97,0.0,0.0,0.0,0.22
1780449110.3961356,495,N/A,unknown,-2.81,0.18,1.9,0.0,0.0,0.0,0.21
1780449110.3961434,498,N/A,unknown,-2.87,0.1,1.88,0.0,0.0,0.0,0.21
1780449110.396151,499,N/A,unknown,-2.84,0.12,1.94,0.0,0.0,0.0,0.21
1780449117.4219406,502,N/A,unknown,-2.23,0.09,-0.05,0.0,0.0,0.0,0.22
1780449117.4219549,505,N/A,unknown,-1.61,-0.02,-1.25,0.0,0.0,0.0,0.24
1780449117.4219635,507,N/A,unknown,-2.04,0.15,0.75,0.0,0.0,0.0,0.23
1780449117.421972,508,N/A,unknown,-2.26,0.22,1.27,0.0,0.0,0.0,0.22
1780449117.421982,510,N/A,unknown,-2.32,0.26,1.69,0.0,0.0,0.0,0.21
1780449117.4219902,511,N/A,unknown,-2.28,0.29,1.8,0.0,0.0,0.0,0.21
1780449117.421998,513,N/A,unknown,-2.23,0.31,1.98,0.0,0.0,0.0,0.19
1780449117.4220057,514,N/A,unknown,-2.45,0.4,2.25,0.0,0.0,0.0,0.18
1780449117.4220173,517,N/A,unknown,-2.09,0.62,2.51,0.0,0.0,0.0,0.14
1780449117.4220252,521,N/A,unknown,-1.83,0.88,2.95,0.0,0.0,0.0,0.1
1780449117.4220328,525,N/A,unknown,-1.41,1.17,3.23,0.0,0.0,0.0,0.1
1780449117.4220405,528,N/A,unknown,-1.21,1.34,3.34,0.0,0.0,0.0,0.11
1780449117.4220483,530,N/A,unknown,-1.34,1.33,3.37,0.0,0.0,0.0,0.1
1780449117.4220588,534,N/A,unknown,-1.46,1.22,3.29,0.0,0.0,0.0,0.09
1780449117.4220665,537,N/A,unknown,-1.65,1.32,3.15,0.0,0.0,0.0,0.08
1780449117.4220755,538,N/A,unknown,-1.73,1.38,3.1,0.0,0.0,0.0,0.08
1780449117.4220834,540,N/A,unknown,-1.71,1.46,2.98,0.0,0.0,0.0,0.07
1780449117.422091,543,N/A,unknown,-1.91,1.46,3.03,0.0,0.0,0.0,0.08
1780449117.4220998,546,N/A,unknown,-2.01,1.58,3.09,0.0,0.0,0.0,0.1
1780449117.4221077,547,N/A,unknown,-1.89,1.72,3.06,0.0,0.0,0.0,0.1
1780449117.4221156,549,N/A,unknown,-1.68,1.66,3.08,0.0,0.0,0.0,0.1
1780449117.422123,552,N/A,unknown,-1.5,1.75,3.01,0.0,0.0,0.0,0.1
1780449117.4221306,557,N/A,unknown,-1.53,1.63,2.92,0.0,0.0,0.0,0.1
1780449117.4221385,560,N/A,unknown,-1.61,1.61,2.82,0.0,0.0,0.0,0.1
1780449117.422154,562,N/A,unknown,-1.62,1.54,2.79,0.0,0.0,0.0,0.09
1780449117.4221618,564,N/A,unknown,-1.6,1.42,2.78,0.0,0.0,0.0,0.08
1780449117.4221697,565,N/A,unknown,-1.63,1.41,2.79,0.0,0.0,0.0,0.08
1780449117.4221778,568,N/A,unknown,-1.6,1.35,2.78,0.0,0.0,0.0,0.08
1780449117.4221854,572,N/A,unknown,-1.63,1.33,2.79,0.0,0.0,0.0,0.07
1780449117.422194,575,N/A,unknown,-1.67,1.31,2.8,0.0,0.0,0.0,0.07
1780449117.4222085,576,N/A,unknown,-1.63,1.3,2.78,0.0,0.0,0.0,0.07
1780449117.4222298,579,N/A,unknown,-1.63,1.29,2.78,0.0,0.0,0.0,0.07
1780449117.4222527,582,N/A,unknown,-1.62,1.27,2.77,0.0,0.0,0.0,0.07
1780449117.4222734,585,N/A,unknown,-1.62,1.26,2.76,0.0,0.0,0.0,0.07
1780449117.4222946,588,N/A,unknown,-1.63,1.26,2.76,0.0,0.0,0.0,0.07
1780449117.4223151,590,N/A,unknown,-1.65,1.26,2.77,0.0,0.0,0.0,0.07
1780449117.422339,591,N/A,unknown,-1.65,1.25,2.77,0.0,0.0,0.0,0.07
1780449117.4223607,593,N/A,unknown,-1.66,1.24,2.76,0.0,0.0,0.0,0.07
1780449117.4223812,595,N/A,unknown,-1.66,1.23,2.76,0.0,0.0,0.0,0.07
1780449117.422402,598,N/A,unknown,-1.64,1.22,2.75,0.0,0.0,0.0,0.07
1780449117.4224246,600,N/A,unknown,-1.63,1.22,2.75,0.0,0.0,0.0,0.07
1780449117.4224458,603,N/A,unknown,-1.64,1.22,2.76,0.0,0.0,0.0,0.07
1780449117.4224663,606,N/A,unknown,-1.65,1.22,2.76,0.0,0.0,0.0,0.07
1780449117.4224873,609,N/A,unknown,-1.67,1.19,2.76,0.0,0.0,0.0,0.07
1780449117.4225247,612,N/A,unknown,-1.7,0.94,2.67,0.0,0.0,0.0,0.08
1780449117.422554,615,N/A,unknown,-1.88,0.42,2.36,0.0,0.0,0.0,0.1
1780449117.4225783,620,N/A,unknown,-0.85,-0.57,1.55,0.0,0.0,0.0,0.18
1780449117.42266,624,N/A,unknown,-1.04,-0.82,1.1,0.0,0.0,0.0,0.25
1780449117.4226959,626,N/A,unknown,-0.86,-0.93,0.94,0.0,0.0,0.0,0.27
1780449117.4227202,629,N/A,unknown,-0.78,-0.9,0.62,0.0,0.0,0.0,0.29
1780449117.4227436,633,N/A,unknown,-0.43,-1.03,0.29,0.0,0.0,0.0,0.28
1780449117.422766,634,N/A,unknown,-0.81,-0.94,0.39,0.0,0.0,0.0,0.26
1780449117.422789,636,N/A,unknown,-0.67,-0.73,0.18,0.0,0.0,0.0,0.22
1780449125.0696363,637,N/A,unknown,-0.66,-0.63,0.15,0.0,0.0,0.0,0.2
1780449125.0696504,639,N/A,unknown,-0.58,-0.51,-0.07,0.0,0.0,0.0,0.19
1780449125.0696592,640,N/A,unknown,-0.63,-0.54,-0.08,0.0,0.0,0.0,0.19
1780449125.0696676,643,N/A,unknown,-0.61,-0.8,-0.43,0.0,0.0,0.0,0.22
1780449125.0696783,645,N/A,unknown,-1.24,-0.85,-0.45,0.0,0.0,0.0,0.26
1780449125.069687,646,N/A,unknown,-0.89,-1.01,-0.67,0.0,0.0,0.0,0.28
1780449125.0696948,649,N/A,unknown,-0.84,-1.05,-0.84,0.0,0.0,0.0,0.31
1780449125.0697036,651,N/A,unknown,-1.06,-1.11,-0.89,0.0,0.0,0.0,0.3
1780449125.0697114,652,N/A,unknown,-1.09,-1.05,-0.9,0.0,0.0,0.0,0.3
1780449125.0697188,655,N/A,unknown,-1.26,-0.9,-0.8,0.0,0.0,0.0,0.28
1780449125.069727,657,N/A,unknown,-1.04,-0.76,-0.83,0.0,0.0,0.0,0.26
1780449125.0697346,658,N/A,unknown,-1.03,-0.6,-0.72,0.0,0.0,0.0,0.24
1780449125.0697415,661,N/A,unknown,-1.15,-0.28,-0.46,0.0,0.0,0.0,0.21
1780449125.0697486,663,N/A,unknown,-1.24,-0.0,-0.25,0.0,0.0,0.0,0.18
1780449125.0697553,665,N/A,unknown,-1.33,0.26,-0.25,0.0,0.0,0.0,0.16
1780449125.0697627,666,N/A,unknown,-1.24,0.27,-0.26,0.0,0.0,0.0,0.15
1780449125.0697696,669,N/A,unknown,-1.11,0.3,-0.43,0.0,0.0,0.0,0.15
1780449125.0697765,671,N/A,unknown,-1.21,0.21,-0.51,0.0,0.0,0.0,0.16
1780449125.069785,672,N/A,unknown,-1.27,0.18,-0.54,0.0,0.0,0.0,0.17
1780449125.0697944,675,N/A,unknown,-1.34,0.04,-0.64,0.0,0.0,0.0,0.18
1780449125.0698023,678,N/A,unknown,-1.2,-0.09,-0.83,0.0,0.0,0.0,0.19
1780449125.069811,680,N/A,unknown,-1.2,-0.11,-0.86,0.0,0.0,0.0,0.19
1780449125.069819,682,N/A,unknown,-1.03,-0.23,-1.02,0.0,0.0,0.0,0.2
1780449125.0698266,683,N/A,unknown,-1.03,-0.23,-1.03,0.0,0.0,0.0,0.2
1780449125.0698345,686,N/A,unknown,-1.05,-0.31,-1.0,0.0,0.0,0.0,0.2
1780449125.0698433,688,N/A,unknown,-1.08,-0.32,-0.99,0.0,0.0,0.0,0.21
1780449125.0698512,689,N/A,unknown,-1.16,-0.32,-0.94,0.0,0.0,0.0,0.21
1780449125.0698588,692,N/A,unknown,-1.18,-0.36,-0.9,0.0,0.0,0.0,0.21
