timestamp,cycle,object,label,F_ext_x,F_ext_y,F_ext_z,F_fb_x,F_fb_y,F_fb_z,grip
1780449243.5084355,210,N/A,unknown,-0.85,-0.05,0.94,0.0,0.0,0.0,0.21
1780449243.5084493,213,N/A,unknown,-0.87,-0.03,0.95,0.0,0.0,0.0,0.21
1780449243.5084631,216,N/A,unknown,-0.86,-0.03,0.99,0.0,0.0,0.0,0.21
1780449243.5084853,219,N/A,unknown,-0.85,-0.05,1.01,0.0,0.0,0.0,0.21
1780449243.508499,222,N/A,unknown,-0.84,-0.06,1.01,0.0,0.0,0.0,0.21
1780449243.508513,225,N/A,unknown,-0.82,-0.07,1.0,0.0,0.0,0.0,0.21
1780449243.5085266,228,N/A,unknown,-0.8,-0.06,1.02,0.0,0.0,0.0,0.21
1780449243.5085402,232,N/A,unknown,-0.84,-0.05,1.04,0.0,0.0,0.0,0.21
1780449243.5085533,233,N/A,unknown,-0.84,-0.03,1.04,0.0,0.0,0.0,0.21
1780449243.508568,236,N/A,unknown,-0.78,-0.08,1.03,0.0,0.0,0.0,0.21
1780449243.5085816,238,N/A,unknown,-0.7,-0.05,1.01,0.0,0.0,0.0,0.21
1780449250.6870854,240,N/A,unknown,-0.63,-0.05,1.01,0.0,0.0,0.0,0.2
1780449250.6871023,241,N/A,unknown,-0.62,-0.05,1.0,0.0,0.0,0.0,0.2
1780449250.6871142,243,N/A,unknown,-0.59,-0.05,0.98,0.0,0.0,0.0,0.2
1780449250.6871238,244,N/A,unknown,-0.61,-0.06,0.99,0.0,0.0,0.0,0.21
1780449250.6871388,247,N/A,unknown,-0.61,-0.09,0.98,0.0,0.0,0.0,0.21
1780449250.6871452,249,N/A,unknown,-0.62,-0.1,0.99,0.0,0.0,0.0,0.21
1780449250.6871567,252,N/A,unknown,-0.59,-0.1,0.97,0.0,0.0,0.0,0.21
1780449250.6871855,257,N/A,unknown,-0.6,-0.11,0.98,0.0,0.0,0.0,0.21
1780449250.687205,262,N/A,unknown,-0.58,-0.13,0.95,0.0,0.0,0.0,0.21
1780449250.687215,267,N/A,unknown,-0.58,-0.13,0.93,0.0,0.0,0.0,0.21
1780449250.6872234,269,N/A,unknown,-0.61,-0.12,0.93,0.0,0.0,0.0,0.21
1780449250.6872308,272,N/A,unknown,-0.59,-0.12,0.93,0.0,0.0,0.0,0.21
1780449250.6872377,275,N/A,unknown,-0.57,-0.14,0.93,0.0,0.0,0.0,0.21
1780449250.6872454,278,N/A,unknown,-0.54,-0.15,0.93,0.0,0.0,0.0,0.21
1780449250.687252,280,N/A,unknown,-0.53,-0.17,0.93,0.0,0.0,0.0,0.21
1780449250.687259,283,N/A,unknown,-0.56,-0.15,0.86,0.0,0.0,0.0,0.21
1780449250.6872656,286,N/A,unknown,-0.79,-0.14,0.63,0.0,0.0,0.0,0.21
1780449250.6872723,287,N/A,unknown,-0.79,-0.17,0.55,0.0,0.0,0.0,0.21
1780449250.68728,290,N/A,unknown,-0.85,-0.14,0.46,0.0,0.0,0.0,0.21
1780449250.687287,292,N/A,unknown,-0.87,-0.13,0.43,0.0,0.0,0.0,0.21
1780449250.687295,294,N/A,unknown,-0.89,-0.11,0.42,0.0,0.0,0.0,0.21
1780449250.6873026,297,N/A,unknown,-0.92,-0.08,0.43,0.0,0.0,0.0,0.21
1780449250.6873133,301,N/A,unknown,-0.98,-0.05,0.54,0.0,0.0,0.0,0.21
1780449250.6873214,304,N/A,unknown,-1.07,0.08,0.76,0.0,0.0,0.0,0.2
1780449250.687329,307,N/A,unknown,-1.24,0.17,1.14,0.0,0.0,0.0,0.18
1780449250.6873367,310,N/A,unknown,-1.01,0.12,1.71,0.0,0.0,0.0,0.18
1780449250.6873443,312,N/A,unknown,-0.93,0.11,2.09,0.0,0.0,0.0,0.17
1780449250.6873527,313,N/A,unknown,-0.83,0.13,2.24,0.0,0.0,0.0,0.17
1780449250.6873603,315,N/A,unknown,-1.0,0.29,2.61,0.0,0.0,0.0,0.15
1780449250.6873677,318,N/A,unknown,-1.36,0.64,3.09,0.0,0.0,0.0,0.12
1780449250.6873753,320,N/A,unknown,-1.55,0.88,3.35,0.0,0.0,0.0,0.1
1780449250.6873827,322,N/A,unknown,-1.53,0.98,3.45,0.0,0.0,0.0,0.09
1780449250.6873906,323,N/A,unknown,-1.48,1.04,3.45,0.0,0.0,0.0,0.09
1780449250.687398,325,N/A,unknown,-1.23,1.28,3.49,0.0,0.0,0.0,0.08
1780449250.6874053,326,N/A,unknown,-1.38,1.49,3.45,0.0,0.0,0.0,0.09
1780449250.6874127,329,N/A,unknown,-1.61,1.83,3.41,0.0,0.0,0.0,0.12
1780449250.6874213,331,N/A,unknown,-1.99,2.06,3.57,0.0,0.0,0.0,0.15
1780449250.6874292,332,N/A,unknown,-1.68,2.1,3.53,0.0,0.0,0.0,0.16
1780449250.6874368,334,N/A,unknown,-1.89,2.14,3.64,0.0,0.0,0.0,0.17
1780449250.6874444,335,N/A,unknown,-1.7,2.16,3.58,0.0,0.0,0.0,0.18
1780449250.6874523,337,N/A,unknown,-1.58,2.29,3.48,0.0,0.0,0.0,0.19
1780449250.687461,338,N/A,unknown,-1.32,2.38,3.31,0.0,0.0,0.0,0.19
1780449250.6874683,340,N/A,unknown,-0.83,2.2,3.17,0.0,0.0,0.0,0.2
1780449250.6874757,341,N/A,unknown,-0.53,2.21,3.02,0.0,0.0,0.0,0.2
1780449250.6874833,343,N/A,unknown,-0.3,2.33,2.77,0.0,0.0,0.0,0.2
1780449250.6874907,344,N/A,unknown,0.05,2.28,2.54,0.0,0.0,0.0,0.2
1780449250.6874983,346,N/A,unknown,0.22,2.34,2.26,0.0,0.0,0.0,0.2
1780449250.687506,348,N/A,unknown,0.49,2.4,1.96,0.0,0.0,0.0,0.19
1780449250.6875134,350,N/A,unknown,0.65,2.33,1.82,0.0,0.0,0.0,0.19
1780449250.6875207,351,N/A,unknown,0.5,2.18,1.94,0.0,0.0,0.0,0.17
1780449250.6875284,353,N/A,unknown,0.45,1.72,2.04,0.0,0.0,0.0,0.14
1780449250.6875362,354,N/A,unknown,0.32,1.65,2.12,0.0,0.0,0.0,0.13
1780449250.6875458,356,N/A,unknown,0.15,1.46,2.2,0.0,0.0,0.0,0.13
1780449250.687554,357,N/A,unknown,0.11,1.39,2.22,0.0,0.0,0.0,0.13
1780449250.6875613,360,N/A,unknown,-0.03,1.3,2.28,0.0,0.0,0.0,0.12
