time,x,y,z,gripper_deg,button,K_trans,K_rot,damping_ratio,K_fb,deadband,scale
10.2496,-0.001876,-0.007368,0.073406,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.2546,-0.001844,-0.007489,0.073448,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.2598,-0.001813,-0.007602,0.073486,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.2648,-0.001788,-0.007708,0.073524,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.2701,-0.001765,-0.007822,0.073559,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.2751,-0.001747,-0.007920,0.073598,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.2801,-0.001722,-0.008026,0.073636,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.2851,-0.001705,-0.008140,0.073675,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.2904,-0.001686,-0.008283,0.073728,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.2954,-0.001676,-0.008419,0.073774,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3004,-0.001664,-0.008556,0.073827,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3056,-0.001652,-0.008714,0.073884,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3106,-0.001636,-0.008888,0.073936,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3156,-0.001624,-0.009063,0.074000,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3209,-0.001601,-0.009260,0.074060,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3259,-0.001579,-0.009449,0.074115,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3311,-0.001550,-0.009662,0.074178,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3361,-0.001524,-0.009859,0.074226,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3411,-0.001504,-0.010034,0.074275,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3464,-0.001473,-0.010254,0.074323,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3513,-0.001449,-0.010474,0.074374,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3564,-0.001418,-0.010687,0.074426,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3617,-0.001384,-0.010915,0.074466,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3666,-0.001359,-0.011136,0.074524,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3716,-0.001331,-0.011342,0.074565,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3766,-0.001310,-0.011532,0.074602,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3818,-0.001292,-0.011731,0.074654,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3869,-0.001282,-0.011922,0.074706,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3919,-0.001277,-0.012113,0.074762,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.3968,-0.001273,-0.012312,0.074822,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4022,-0.001280,-0.012526,0.074896,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4071,-0.001285,-0.012747,0.074956,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4121,-0.001297,-0.012945,0.075009,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4174,-0.001316,-0.013181,0.075077,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4223,-0.001329,-0.013387,0.075134,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4274,-0.001345,-0.013607,0.075183,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4326,-0.001355,-0.013827,0.075228,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4376,-0.001368,-0.014047,0.075267,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4428,-0.001370,-0.014274,0.075294,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4478,-0.001374,-0.014493,0.075310,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4528,-0.001377,-0.014702,0.075305,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4581,-0.001379,-0.014927,0.075306,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4631,-0.001374,-0.015151,0.075286,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4681,-0.001372,-0.015368,0.075273,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4731,-0.001358,-0.015569,0.075252,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4783,-0.001350,-0.015779,0.075239,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4833,-0.001335,-0.015974,0.075221,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4884,-0.001318,-0.016169,0.075211,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4936,-0.001309,-0.016380,0.075205,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.4986,-0.001305,-0.016575,0.075202,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5036,-0.001305,-0.016777,0.075189,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5088,-0.001300,-0.016985,0.075169,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5138,-0.001292,-0.017188,0.075159,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5189,-0.001286,-0.017410,0.075127,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5242,-0.001282,-0.017632,0.075089,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5291,-0.001273,-0.017853,0.075039,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5341,-0.001267,-0.018073,0.074982,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5394,-0.001253,-0.018294,0.074928,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5443,-0.001235,-0.018506,0.074860,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5493,-0.001218,-0.018725,0.074795,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5546,-0.001200,-0.018975,0.074726,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5596,-0.001189,-0.019215,0.074650,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5649,-0.001184,-0.019463,0.074582,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5699,-0.001178,-0.019688,0.074510,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5752,-0.001172,-0.019904,0.074435,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5801,-0.001163,-0.020107,0.074367,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5851,-0.001154,-0.020318,0.074302,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5901,-0.001145,-0.020513,0.074231,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.5954,-0.001132,-0.020707,0.074148,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6004,-0.001115,-0.020907,0.074057,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6054,-0.001097,-0.021101,0.073971,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6106,-0.001089,-0.021316,0.073884,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6156,-0.001077,-0.021509,0.073801,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6208,-0.001065,-0.021694,0.073715,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6258,-0.001053,-0.021871,0.073625,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6312,-0.001042,-0.022056,0.073538,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6361,-0.001021,-0.022227,0.073455,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6414,-0.000989,-0.022398,0.073363,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6463,-0.000951,-0.022557,0.073286,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6517,-0.000922,-0.022722,0.073209,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6566,-0.000900,-0.022874,0.073147,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6616,-0.000884,-0.023033,0.073093,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6668,-0.000872,-0.023194,0.073057,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6718,-0.000869,-0.023369,0.073018,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6768,-0.000863,-0.023522,0.072983,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6822,-0.000859,-0.023697,0.072951,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6871,-0.000860,-0.023874,0.072930,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6924,-0.000855,-0.024059,0.072908,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.6974,-0.000855,-0.024249,0.072876,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7024,-0.000853,-0.024440,0.072851,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7073,-0.000854,-0.024638,0.072823,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7126,-0.000856,-0.024872,0.072787,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7176,-0.000845,-0.025092,0.072742,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7228,-0.000822,-0.025320,0.072693,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7278,-0.000792,-0.025541,0.072644,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7328,-0.000751,-0.025762,0.072586,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7381,-0.000685,-0.025969,0.072505,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7431,-0.000616,-0.026170,0.072434,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7481,-0.000560,-0.026386,0.072379,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7531,-0.000505,-0.026581,0.072331,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7584,-0.000432,-0.026823,0.072281,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7634,-0.000353,-0.027045,0.072241,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7683,-0.000290,-0.027290,0.072213,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7736,-0.000212,-0.027575,0.072190,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7786,-0.000159,-0.027820,0.072177,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7836,-0.000071,-0.028051,0.072132,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7888,0.000019,-0.028313,0.072089,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7939,0.000105,-0.028568,0.072055,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.7992,0.000204,-0.028846,0.072011,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8041,0.000306,-0.029131,0.071959,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8091,0.000397,-0.029439,0.071915,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8144,0.000485,-0.029743,0.071856,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8194,0.000591,-0.030062,0.071773,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8244,0.000687,-0.030387,0.071691,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8296,0.000802,-0.030735,0.071595,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8346,0.000909,-0.031082,0.071496,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8396,0.001000,-0.031443,0.071405,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8448,0.001101,-0.031786,0.071291,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8498,0.001201,-0.032138,0.071180,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8548,0.001286,-0.032495,0.071075,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8601,0.001372,-0.032902,0.070945,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8651,0.001437,-0.033314,0.070825,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8701,0.001502,-0.033731,0.070690,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8751,0.001589,-0.034118,0.070534,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8803,0.001667,-0.034541,0.070382,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8854,0.001751,-0.034945,0.070240,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8906,0.001835,-0.035375,0.070075,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.8956,0.001898,-0.035798,0.069938,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9008,0.001999,-0.036252,0.069765,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9058,0.002097,-0.036639,0.069602,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9108,0.002201,-0.037048,0.069433,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9161,0.002289,-0.037486,0.069269,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9211,0.002383,-0.037893,0.069097,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9261,0.002476,-0.038314,0.068920,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9311,0.002573,-0.038708,0.068755,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9364,0.002677,-0.039108,0.068576,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9414,0.002768,-0.039517,0.068417,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9464,0.002883,-0.039910,0.068233,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9516,0.002982,-0.040317,0.068057,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9566,0.003086,-0.040693,0.067873,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9619,0.003196,-0.041070,0.067692,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9668,0.003321,-0.041411,0.067502,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9721,0.003428,-0.041773,0.067325,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9771,0.003546,-0.042115,0.067146,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9821,0.003659,-0.042444,0.066982,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9871,0.003802,-0.042757,0.066788,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9921,0.003918,-0.043063,0.066620,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
10.9973,0.004066,-0.043363,0.066432,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0024,0.004177,-0.043638,0.066266,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0073,0.004327,-0.043876,0.066071,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0126,0.004456,-0.044157,0.065882,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0176,0.004594,-0.044399,0.065680,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0228,0.004714,-0.044664,0.065492,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0278,0.004830,-0.044911,0.065301,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0329,0.004947,-0.045150,0.065106,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0381,0.005078,-0.045374,0.064893,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0431,0.005178,-0.045594,0.064697,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0481,0.005267,-0.045818,0.064495,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0534,0.005383,-0.046055,0.064257,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0583,0.005468,-0.046263,0.064052,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0636,0.005565,-0.046489,0.063817,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0686,0.005640,-0.046702,0.063613,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0736,0.005710,-0.046906,0.063410,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0786,0.005811,-0.047091,0.063190,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0838,0.005887,-0.047309,0.062976,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0888,0.005972,-0.047513,0.062757,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0941,0.006034,-0.047743,0.062541,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.0991,0.006081,-0.047966,0.062343,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1041,0.006151,-0.048190,0.062126,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1091,0.006214,-0.048398,0.061917,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1144,0.006276,-0.048625,0.061688,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1193,0.006334,-0.048839,0.061476,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1244,0.006368,-0.049065,0.061271,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1296,0.006416,-0.049284,0.061060,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1346,0.006477,-0.049498,0.060842,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1396,0.006529,-0.049699,0.060646,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1448,0.006584,-0.049926,0.060428,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1498,0.006618,-0.050144,0.060226,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1548,0.006644,-0.050355,0.060037,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1601,0.006686,-0.050567,0.059833,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1651,0.006725,-0.050758,0.059642,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1701,0.006749,-0.050951,0.059473,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1753,0.006769,-0.051164,0.059296,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1803,0.006791,-0.051364,0.059131,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1853,0.006797,-0.051569,0.058972,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1903,0.006801,-0.051755,0.058826,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.1956,0.006816,-0.051940,0.058670,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2006,0.006828,-0.052133,0.058518,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2059,0.006831,-0.052332,0.058368,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2109,0.006819,-0.052532,0.058240,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2158,0.006801,-0.052718,0.058121,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2211,0.006788,-0.052928,0.058004,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2261,0.006777,-0.053126,0.057899,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2311,0.006762,-0.053311,0.057811,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2361,0.006748,-0.053499,0.057730,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2414,0.006744,-0.053691,0.057658,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2463,0.006736,-0.053861,0.057591,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2513,0.006742,-0.054039,0.057514,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2563,0.006761,-0.054219,0.057433,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2616,0.006777,-0.054407,0.057356,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2666,0.006781,-0.054593,0.057282,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2716,0.006802,-0.054781,0.057200,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2769,0.006816,-0.054967,0.057116,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2818,0.006822,-0.055146,0.057046,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2871,0.006815,-0.055333,0.056989,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2921,0.006805,-0.055509,0.056950,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.2971,0.006790,-0.055680,0.056931,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3024,0.006780,-0.055838,0.056912,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3074,0.006784,-0.055970,0.056899,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3123,0.006784,-0.056095,0.056887,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3177,0.006784,-0.056205,0.056880,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3226,0.006773,-0.056316,0.056883,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3279,0.006752,-0.056416,0.056886,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3328,0.006725,-0.056516,0.056894,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3379,0.006700,-0.056608,0.056898,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3431,0.006666,-0.056705,0.056903,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3481,0.006639,-0.056781,0.056905,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3531,0.006609,-0.056873,0.056914,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3581,0.006584,-0.056952,0.056923,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3633,0.006563,-0.057024,0.056934,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3683,0.006546,-0.057105,0.056945,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3733,0.006530,-0.057177,0.056952,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3783,0.006519,-0.057244,0.056962,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3836,0.006505,-0.057319,0.056975,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3885,0.006492,-0.057380,0.056994,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3936,0.006476,-0.057449,0.057016,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.3988,0.006465,-0.057512,0.057042,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4039,0.006452,-0.057570,0.057076,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4088,0.006443,-0.057635,0.057108,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4141,0.006427,-0.057701,0.057146,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4191,0.006422,-0.057761,0.057182,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4241,0.006412,-0.057813,0.057219,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4291,0.006409,-0.057865,0.057251,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4344,0.006403,-0.057914,0.057276,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4393,0.006401,-0.057959,0.057304,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4443,0.006405,-0.058003,0.057327,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4496,0.006403,-0.058047,0.057356,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4546,0.006402,-0.058081,0.057373,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4596,0.006403,-0.058107,0.057386,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4648,0.006392,-0.058136,0.057394,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4699,0.006385,-0.058144,0.057403,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4751,0.006376,-0.058166,0.057408,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4801,0.006363,-0.058177,0.057406,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4851,0.006350,-0.058188,0.057405,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4901,0.006336,-0.058199,0.057404,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.4953,0.006315,-0.058218,0.057411,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5003,0.006302,-0.058229,0.057410,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5056,0.006285,-0.058246,0.057405,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5106,0.006269,-0.058265,0.057408,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5156,0.006253,-0.058298,0.057406,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5208,0.006246,-0.058326,0.057402,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5261,0.006241,-0.058359,0.057389,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5311,0.006236,-0.058408,0.057379,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5361,0.006226,-0.058470,0.057370,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5414,0.006233,-0.058535,0.057352,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5463,0.006233,-0.058612,0.057328,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5513,0.006243,-0.058698,0.057304,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5563,0.006256,-0.058793,0.057279,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5616,0.006277,-0.058910,0.057243,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5665,0.006292,-0.059036,0.057223,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5716,0.006301,-0.059176,0.057204,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5768,0.006314,-0.059340,0.057186,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5818,0.006328,-0.059506,0.057175,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5872,0.006348,-0.059689,0.057161,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5921,0.006387,-0.059863,0.057128,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
11.5971,0.006446,-0.060032,0.057082,-0.03,0,150.0,10.0,1.00,0.500,0.300,3.00
